time,plosses,line,phase
17691,1260.0,8.787786668802107e-34,LINE19,3.0
17692,1260.0,-3.929201023012158e-33,LINE35,3.0
17693,1260.0,0.008994704687621452,LINE25,3.0
17694,1260.0,1.4372992837149192,LINE3,2.0
17695,1260.0,8.9925317837905e-37,LINE20,3.0
17696,1260.0,0.972440931248567,LINE11,1.0
17697,1260.0,-1.1555579666323415e-33,LINE17,3.0
17698,1260.0,0.2665393400224076,LINE8,3.0
17699,1260.0,7.703719777548943e-34,LINE27,1.0
17700,1260.0,8.271806125724562e-24,LINE12,3.0
17701,1260.0,1.154321904935093e-31,LINE44,1.0
17702,1260.0,-1.4475660731577514e-24,LINE4,2.0
17703,1260.0,0.053825251935987306,LINE20,2.0
17704,1260.0,0.11034665277595818,LINE1,3.0
17705,1260.0,0.6561340064790423,LINE15,1.0
17706,1260.0,8.015738093285737,LINE2,2.0
17707,1260.0,0.031318315953049264,LINE13,2.0
17708,1260.0,5.854371779607539e-30,LINE45,2.0
17709,1260.0,0.4380850048893452,LINE14,3.0
17710,1260.0,0.0,LINE21,3.0
17711,1260.0,1.5972897394541874e-29,LINE45,3.0
17712,1260.0,-9.548540611729441e-35,LINE24,1.0
17713,1260.0,0.18220330853707276,LINE39,2.0
17714,1260.0,0.15930557187421185,LINE36,1.0
17715,1260.0,0.04314540040981996,LINE47,1.0
17716,1260.0,9.098986738077568e-24,LINE12,1.0
17717,1260.0,9.896596797785118e-34,LINE18,3.0
17718,1260.0,0.0031992184792703346,LINE19,1.0
17719,1260.0,3.80113730753649e-34,LINE42,2.0
17720,1260.0,0.003550716083847319,LINE17,1.0
17721,1260.0,0.3698536029334865,LINE1,2.0
17722,1260.0,-1.9168492505271337e-34,LINE31,1.0
17723,1260.0,1.1976618548521976,LINE3,1.0
17724,1260.0,0.49577316258428067,LINE22,2.0
17725,1260.0,0.8649820153950043,LINE9,1.0
17726,1260.0,-1.929073141495028e-33,LINE46,2.0
17727,1260.0,0.01767177348162168,LINE16,1.0
17728,1260.0,0.0,LINE40,1.0
17729,1260.0,4.376813683691104e-06,LINE37,2.0
17730,1260.0,0.9920937057082586,LINE9,2.0
17731,1260.0,8.553131995453128e-34,LINE43,1.0
17732,1260.0,3.7223127564935616e-24,LINE10,2.0
17733,1260.0,0.02642912606529062,LINE34,1.0
17734,1260.0,0.4473696547404457,LINE1,1.0
17735,1260.0,1.7402836279460801e-34,LINE41,3.0
17736,1260.0,-3.101927296967636e-24,LINE33,1.0
17737,1260.0,-4.135903062901355e-24,LINE8,1.0
17738,1260.0,4.300981620151693e-06,LINE29,3.0
17739,1260.0,0.30493500999992573,LINE11,2.0
17740,1260.0,0.007410885972943144,LINE21,2.0
17741,1260.0,0.056469409495785175,LINE4,1.0
17742,1260.0,0.2656947373700694,LINE9,3.0
17743,1260.0,0.0654764790471242,LINE33,3.0
17744,1260.0,0.09183302651056427,LINE24,3.0
17745,1260.0,-0.0005029032697309321,LINE36,3.0
17746,1260.0,0.13634610970169186,LINE30,3.0
17747,1260.0,0.028190545522399572,LINE38,2.0
17748,1260.0,3.7496090980482015,LINE2,3.0
17749,1260.0,7.756690637920088e-06,LINE6,1.0
17750,1260.0,0.010524692351826428,LINE27,2.0
17751,1260.0,0.2398159369322964,LINE32,2.0
17752,1260.0,0.0,LINE25,1.0
17753,1260.0,8.271806131361552e-25,LINE14,2.0
17754,1260.0,-3.816124860509474e-34,LINE8,2.0
17755,1260.0,0.027885144567191975,LINE41,2.0
17756,1260.0,0.07407440755944808,LINE37,1.0
17757,1260.0,0.18905859793268615,LINE44,2.0
17758,1260.0,0.37157217363504513,LINE22,1.0
17759,1260.0,9.643636399696094e-34,LINE34,2.0
17760,1260.0,0.3361542546877118,LINE36,2.0
17761,1260.0,-2.0679515318451497e-24,LINE33,2.0
17762,1260.0,0.0954435962020345,LINE13,1.0
17763,1260.0,0.2098575751272395,LINE15,2.0
17764,1260.0,0.06184127891441701,LINE18,1.0
17765,1260.0,2.5081434801418837e-33,LINE16,3.0
17766,1270.0,2.895132144323463e-24,LINE8,2.0
17767,1270.0,-1.013893494531734e-34,LINE19,3.0
17768,1270.0,0.9403187363788355,LINE15,2.0
17769,1270.0,-0.06916834850839022,LINE15,3.0
17770,1270.0,0.011233019868594304,LINE17,1.0
17771,1270.0,1.7577588023015695e-24,LINE12,1.0
17772,1270.0,-1.6854238002089958e-34,LINE26,3.0
17773,1270.0,-1.0339757656839125e-23,LINE23,2.0
17774,1270.0,-3.6191413946704293e-34,LINE30,1.0
17775,1270.0,0.4697542700902343,LINE5,3.0
17776,1270.0,2.0679515301779226e-25,LINE14,1.0
17777,1270.0,0.0011954554501124556,LINE46,1.0
17778,1270.0,4.410443521530774e-06,LINE37,3.0
17779,1270.0,0.03231800085966292,LINE31,3.0
17780,1270.0,4.481630987227512e-34,LINE24,1.0
17781,1270.0,0.1928671356858192,LINE37,1.0
17782,1270.0,-0.0005416503058099495,LINE38,3.0
17783,1270.0,2.0693714706810526,LINE15,1.0
17784,1270.0,-0.06549105093552426,LINE7,3.0
17785,1270.0,5.686866712618149e-25,LINE14,2.0
17786,1270.0,2.138626851756268,LINE28,1.0
17787,1270.0,4.256147207038304e-06,LINE29,1.0
17788,1270.0,0.0324480294976198,LINE26,2.0
17789,1270.0,4.35027940453409e-06,LINE37,2.0
17790,1270.0,3.7223127565197546e-24,LINE12,3.0
17791,1270.0,0.16441159071646202,LINE8,3.0
17792,1270.0,-3.847393010241347e-35,LINE16,3.0
17793,1270.0,0.08040523748275795,LINE33,3.0
17794,1270.0,0.0011905424167423877,LINE32,3.0
17795,1270.0,3.127083949910704,LINE3,1.0
17796,1270.0,-1.8918406082133895e-34,LINE43,2.0
17797,1270.0,0.6338637564189559,LINE14,3.0
17798,1270.0,1.31553391252562,LINE36,1.0
17799,1270.0,0.002155031760724301,LINE25,3.0
17800,1270.0,0.17215846402270657,LINE39,2.0
17801,1270.0,0.31790768753441523,LINE23,1.0
17802,1270.0,-2.8162493657000364e-34,LINE46,2.0
17803,1270.0,0.03735214308057621,LINE38,2.0
17804,1270.0,5.480071557808997e-24,LINE8,1.0
17805,1270.0,-0.019954146189349042,LINE28,3.0
17806,1270.0,-1.925929944387236e-34,LINE17,3.0
17807,1270.0,3.258575389254605,LINE11,1.0
17808,1270.0,0.3004414932602295,LINE13,1.0
17809,1270.0,3.185651077023979,LINE9,1.0
17810,1270.0,2.0138087777350924,LINE22,2.0
17811,1270.0,0.023510887699580433,LINE34,1.0
17812,1270.0,0.002466085792482779,LINE19,1.0
17813,1270.0,0.10546091692699379,LINE47,1.0
17814,1270.0,0.39172000819448327,LINE2,3.0
17815,1270.0,-9.362224757124109e-34,LINE42,2.0
17816,1270.0,1.155728398466354,LINE1,2.0
17817,1270.0,3.851859888774472e-34,LINE31,1.0
17818,1270.0,1.2097496222582543e-34,LINE18,3.0
17819,1270.0,1.9118782860778812e-34,LINE40,1.0
17820,1270.0,-4.135903063769011e-25,LINE10,2.0
17821,1270.0,4.3697239250292305e-34,LINE43,1.0
17822,1270.0,2.7402394493724076,LINE9,2.0
17823,1270.0,2.8688270317664267e-30,LINE44,1.0
17824,1270.0,4.1067722065265135,LINE3,2.0
17825,1270.0,-3.438320976155191e-37,LINE20,3.0
17826,1270.0,0.02402581335837068,LINE16,1.0
17827,1270.0,2.87072737438504e-34,LINE27,1.0
17828,1270.0,-2.330966267664794e-35,LINE41,3.0
17829,1270.0,1.824487866408449e-29,LINE45,3.0
17830,1270.0,-1.0339757662606e-24,LINE33,1.0
17831,1270.0,1.2833745205357077,LINE1,1.0
17832,1270.0,0.0,LINE21,3.0
17833,1270.0,0.14032198025381387,LINE13,2.0
17834,1270.0,0.08110384337553919,LINE20,2.0
17835,1270.0,-2.481541837276107e-24,LINE4,2.0
17836,1270.0,-0.18018003562527657,LINE1,3.0
17837,1270.0,3.157263623726404e-29,LINE45,2.0
17838,1270.0,0.005337709536347961,LINE42,3.0
17839,1270.0,-2.2916262369280495e-34,LINE35,2.0
17840,1270.0,0.002181953005226802,LINE40,2.0
17841,1270.0,-6.203854594145827e-25,LINE4,3.0
17842,1270.0,0.10132704821844203,LINE11,3.0
17843,1270.0,7.346839692639297e-40,LINE40,3.0
17844,1270.0,4.685806812230347e-30,LINE44,3.0
17845,1270.0,-1.923657500598337e-34,LINE27,3.0
17846,1270.0,-2.8926418048241e-34,LINE47,2.0
17847,1270.0,0.05037301720099909,LINE35,1.0
17848,1270.0,2.168476379776998,LINE32,1.0
17849,1270.0,1.2939471713773794,LINE45,1.0
17850,1270.0,-2.1662009896953114e-34,LINE18,2.0
17851,1270.0,0.6107643251127368,LINE41,2.0
17852,1270.0,-0.13152712578685108,LINE22,3.0
17853,1270.0,0.04555450930696667,LINE10,1.0
17854,1270.0,0.0,LINE21,1.0
17855,1270.0,4.314211652167238e-06,LINE29,3.0
17856,1270.0,-0.001116745765069301,LINE36,3.0
17857,1270.0,4.1244641459811124e-35,LINE35,3.0
17858,1270.0,5.760657002998473e-34,LINE20,1.0
17859,1270.0,0.027402710022054928,LINE21,2.0
17860,1270.0,-1.5109804385469684e-34,LINE47,3.0
17861,1270.0,0.013733029222291583,LINE27,2.0
17862,1270.0,0.2602950442452722,LINE44,2.0
17863,1270.0,0.0,LINE25,1.0
17864,1270.0,22.875425900007404,LINE2,2.0
17865,1270.0,-2.4815418374892123e-24,LINE33,2.0
17866,1270.0,1.4829708536143933,LINE11,2.0
17867,1270.0,0.01446815002650917,LINE18,1.0
17868,1270.0,6.385673605623859e-37,LINE39,3.0
17869,1270.0,2.0479319410101446,LINE22,1.0
17870,1270.0,2.25210023938165e-34,LINE19,2.0
17871,1270.0,0.0,LINE25,2.0
17872,1270.0,3.9657805111520865,LINE7,1.0
17873,1270.0,3.781483634809587e-25,LINE10,3.0
17874,1270.0,0.2534699154891527,LINE3,3.0
17875,1270.0,1.0717401149664432e-24,LINE23,3.0
17876,1270.0,1.187963709288202e-34,LINE41,1.0
17877,1270.0,0.009336119825694014,LINE43,3.0
17878,1270.0,-1.933629432385122e-34,LINE16,2.0
17879,1270.0,0.30469575113808395,LINE6,2.0
17880,1270.0,-9.576895395140072e-35,LINE34,3.0
17881,1270.0,-8.476489763779515e-34,LINE30,2.0
17882,1270.0,2.412953509501965,LINE5,2.0
17883,1270.0,0.16339698033934322,LINE28,2.0
17884,1270.0,4.81482486096809e-35,LINE17,2.0
17885,1270.0,-2.675777790776773e-34,LINE26,1.0
17886,1270.0,1.5570989572020311e-34,LINE46,3.0
17887,1270.0,24.100311932715073,LINE2,1.0
17888,1270.0,0.7535324552757122,LINE38,1.0
17889,1270.0,7.787808303068862e-06,LINE6,3.0
17890,1270.0,8.970785138300287e-34,LINE24,2.0
17891,1270.0,-6.40912580846928e-35,LINE39,1.0
17892,1270.0,-0.010678963417717027,LINE13,3.0
17893,1270.0,2.6489266495921955,LINE7,2.0
17894,1270.0,0.9463715162634102,LINE29,2.0
17895,1270.0,3.667553073094778,LINE5,1.0
17896,1270.0,-3.852682734820047e-34,LINE31,2.0
17897,1270.0,3.7035725463474367e-34,LINE42,1.0
17898,1270.0,0.18150754209182296,LINE12,2.0
17899,1270.0,-8.595435098403345e-34,LINE34,2.0
17900,1270.0,0.07893196363456638,LINE24,3.0
17901,1270.0,0.11096480299490911,LINE4,1.0
17902,1270.0,7.729402098629668e-06,LINE6,1.0
17903,1270.0,0.2202995303175502,LINE30,3.0
17904,1270.0,0.23058595620220756,LINE32,2.0
17905,1270.0,-0.03712786524455296,LINE9,3.0
17906,1270.0,0.3394602958278418,LINE36,2.0
17907,1280.0,5.165886248841166e-34,LINE43,2.0
17908,1280.0,0.22589238111406842,LINE30,3.0
17909,1280.0,7.424915368343701,LINE3,2.0
17910,1280.0,-0.0011931742575376338,LINE36,3.0
17911,1280.0,3.322641372900445e-29,LINE45,3.0
17912,1280.0,4.421114080242195e-06,LINE37,3.0
17913,1280.0,0.006331189907888892,LINE46,1.0
17914,1280.0,4.323905712448468e-06,LINE29,3.0
17915,1280.0,-0.0005871645238288126,LINE38,3.0
17916,1280.0,5.154307629485566e-34,LINE24,1.0
17917,1280.0,-1.4184807880807626e-33,LINE26,1.0
17918,1280.0,-3.5042368218775507e-34,LINE24,2.0
17919,1280.0,0.28655309481965174,LINE40,2.0
17920,1280.0,1.4103865783546172,LINE45,1.0
17921,1280.0,-1.6543612259290895e-24,LINE33,1.0
17922,1280.0,-2.629522088071916e-34,LINE18,2.0
17923,1280.0,3.351334981477999,LINE29,2.0
17924,1280.0,0.0,LINE40,3.0
17925,1280.0,0.019935575422576967,LINE18,1.0
17926,1280.0,0.08415528797183217,LINE33,3.0
17927,1280.0,2.9665991897644338e-36,LINE27,3.0
17928,1280.0,-0.0211292310533152,LINE13,3.0
17929,1280.0,0.8149674780492441,LINE14,3.0
17930,1280.0,0.038325260863923065,LINE26,2.0
17931,1280.0,1.6840191520506884e-30,LINE44,3.0
17932,1280.0,-2.09753467086302e-34,LINE39,1.0
17933,1280.0,1.6543612245068118e-24,LINE8,1.0
17934,1280.0,5.999323269706587,LINE5,2.0
17935,1280.0,-1.3428259716618401e-33,LINE40,1.0
17936,1280.0,1.5385109537599042e-33,LINE18,3.0
17937,1280.0,7.583881080537087,LINE5,1.0
17938,1280.0,-1.0570515400334338e-33,LINE42,2.0
17939,1280.0,-0.010374295649936065,LINE5,3.0
17940,1280.0,0.31826740418280886,LINE19,1.0
17941,1280.0,1.1925977936267518e-34,LINE19,2.0
17942,1280.0,0.023069445767860696,LINE34,1.0
17943,1280.0,0.14329658305842766,LINE39,2.0
17944,1280.0,-4.135903056643164e-25,LINE12,3.0
17945,1280.0,0.41956671066310036,LINE36,2.0
17946,1280.0,0.0,LINE25,2.0
17947,1280.0,2.677729111399138e-33,LINE42,1.0
17948,1280.0,0.32424890419714353,LINE13,1.0
17949,1280.0,0.006255432330323101,LINE25,3.0
17950,1280.0,0.0,LINE25,1.0
17951,1280.0,-6.20385459993114e-25,LINE33,2.0
17952,1280.0,-0.15795594957139641,LINE3,3.0
17953,1280.0,0.40900543582937615,LINE13,2.0
17954,1280.0,-7.749782493468754e-31,LINE45,2.0
17955,1280.0,6.73195770039298e-34,LINE43,1.0
17956,1280.0,3.897070837079573e-30,LINE44,1.0
17957,1280.0,-2.719381054763847e-36,LINE19,3.0
17958,1280.0,1.922650498819434e-33,LINE27,1.0
17959,1280.0,2.855099453994713e-34,LINE34,2.0
17960,1280.0,0.0,LINE34,3.0
17961,1280.0,-3.1220542210664545e-34,LINE30,2.0
17962,1280.0,0.42518158514769755,LINE44,2.0
17963,1280.0,0.0277398393029527,LINE27,2.0
17964,1280.0,0.08915813933830818,LINE24,3.0
17965,1280.0,1.4362059000697918,LINE36,1.0
17966,1280.0,5.894046224458032e-34,LINE30,1.0
17967,1280.0,0.0057472390150302395,LINE42,3.0
17968,1280.0,-0.04968589549218228,LINE28,3.0
17969,1280.0,0.18062831550112823,LINE47,1.0
17970,1280.0,7.69983947263384e-06,LINE6,1.0
17971,1280.0,-1.0623588970273964e-33,LINE16,3.0
17972,1280.0,2.2466704291875925,LINE15,1.0
17973,1280.0,3.3420739185104713,LINE9,1.0
17974,1280.0,5.5684901627123455,LINE22,2.0
17975,1280.0,0.23426341519821522,LINE8,3.0
17976,1280.0,0.11510444307698822,LINE4,1.0
17977,1280.0,-0.36819348535887936,LINE9,3.0
17978,1280.0,0.05245731307453004,LINE20,2.0
17979,1280.0,3.4147027250095836,LINE11,1.0
17980,1280.0,-6.470626203536364e-34,LINE46,2.0
17981,1280.0,-0.4400359830716428,LINE1,3.0
17982,1280.0,0.011277111212493958,LINE17,1.0
17983,1280.0,2.961541073600634,LINE28,1.0
17984,1280.0,9.9261673518154e-24,LINE12,1.0
17985,1280.0,0.2886158830895489,LINE12,2.0
17986,1280.0,-9.119367624244224e-34,LINE31,2.0
17987,1280.0,41.38577379429803,LINE2,2.0
17988,1280.0,0.4302085511135497,LINE37,1.0
17989,1280.0,-4.70197740328915e-38,LINE47,3.0
17990,1280.0,-2.1126410107294644,LINE2,3.0
17991,1280.0,2.7593716313623076,LINE15,2.0
17992,1280.0,4.236648265750274e-06,LINE29,1.0
17993,1280.0,-0.55195113762206,LINE7,3.0
17994,1280.0,0.025853672918221954,LINE16,1.0
17995,1280.0,7.052966104933725e-37,LINE20,3.0
17996,1280.0,0.0,LINE41,3.0
17997,1280.0,0.05763926618099771,LINE31,3.0
17998,1280.0,2.598810994343794,LINE1,1.0
17999,1280.0,0.5181757091146746,LINE41,2.0
18000,1280.0,1.0339757761936213e-25,LINE14,1.0
18001,1280.0,7.206708656516202,LINE9,2.0
18002,1280.0,1.446983587352326e-33,LINE17,3.0
18003,1280.0,-2.5892966713867774e-33,LINE26,3.0
18004,1280.0,-2.0679515312532648e-24,LINE23,2.0
18005,1280.0,1.654361224789292e-24,LINE10,2.0
18006,1280.0,0.0,LINE21,3.0
18007,1280.0,2.858958263493298,LINE22,1.0
18008,1280.0,-7.556077687085664e-35,LINE31,1.0
18009,1280.0,2.117825121683466,LINE1,2.0
18010,1280.0,6.466434242545646,LINE7,2.0
18011,1280.0,0.3078254717717426,LINE32,2.0
18012,1280.0,6.738891180102609,LINE3,1.0
18013,1280.0,-2.067951530403453e-24,LINE4,2.0
18014,1280.0,-3.337925655278412e-52,LINE46,3.0
18015,1280.0,4.5936729637231855,LINE11,2.0
18016,1280.0,4.323655923413381e-06,LINE37,2.0
18017,1280.0,-0.2719256297524464,LINE22,3.0
18018,1280.0,1.070326518201931e-26,LINE10,3.0
18019,1280.0,0.01863618036653625,LINE35,1.0
18020,1280.0,-4.963083675317696e-24,LINE23,3.0
18021,1280.0,-7.44462551297772e-24,LINE4,3.0
18022,1280.0,-2.458899083050061e-34,LINE47,2.0
18023,1280.0,-7.83702083693219e-34,LINE41,1.0
18024,1280.0,-5.136469502711838e-34,LINE16,2.0
18025,1280.0,0.00146016778904581,LINE32,3.0
18026,1280.0,0.1504086485995666,LINE23,1.0
18027,1280.0,-0.18080608615394736,LINE11,3.0
18028,1280.0,0.23267997456389689,LINE28,2.0
18029,1280.0,3.017443420145663,LINE32,1.0
18030,1280.0,0.15184507945991246,LINE6,2.0
18031,1280.0,-1.4443850101530395e-34,LINE17,2.0
18032,1280.0,4.734303497936763e-34,LINE35,2.0
18033,1280.0,0.0,LINE39,3.0
18034,1280.0,8.087656227423043,LINE7,1.0
18035,1280.0,-4.135903065297623e-25,LINE14,2.0
18036,1280.0,-0.14024615433192356,LINE15,3.0
18037,1280.0,-1.6468675855020248e-34,LINE20,1.0
18038,1280.0,-4.135903062971038e-24,LINE8,2.0
18039,1280.0,3.006768444141683e-73,LINE35,3.0
18040,1280.0,0.009414976423107563,LINE43,3.0
18041,1280.0,47.38239729729139,LINE2,1.0
18042,1280.0,1.2112753701915118,LINE10,1.0
18043,1280.0,7.796762738960013e-06,LINE6,3.0
18044,1280.0,0.8158296410135246,LINE38,1.0
18045,1280.0,0.0,LINE21,1.0
18046,1280.0,0.010022702706636813,LINE21,2.0
18047,1280.0,0.06819635455167819,LINE38,2.0
18048,1290.0,-0.20315495454214785,LINE9,3.0
18049,1290.0,0.553091591982907,LINE41,2.0
18050,1290.0,0.013262173138701648,LINE18,1.0
18051,1290.0,1.764517497099629,LINE1,1.0
18052,1290.0,5.145726520724564e-35,LINE41,1.0
18053,1290.0,-1.5333148312125918e-34,LINE31,2.0
18054,1290.0,-8.507588017843496e-34,LINE34,3.0
18055,1290.0,0.00043294713045364175,LINE43,3.0
18056,1290.0,0.08636081935865261,LINE6,2.0
18057,1290.0,0.11950415675566649,LINE24,3.0
18058,1290.0,2.9669477414754537e-35,LINE19,2.0
18059,1290.0,1.317023870661291e-34,LINE42,1.0
18060,1290.0,1.9194647254577133e-34,LINE34,2.0
18061,1290.0,7.715437638156429e-06,LINE6,1.0
18062,1290.0,0.17652581720095567,LINE4,1.0
18063,1290.0,0.14777277252891302,LINE13,2.0
18064,1290.0,0.25839037321005026,LINE3,3.0
18065,1290.0,0.0,LINE25,2.0
18066,1290.0,0.271018854458981,LINE32,2.0
18067,1290.0,0.18595005498345538,LINE30,3.0
18068,1290.0,0.3650359863078612,LINE36,2.0
18069,1290.0,4.038962196237828e-28,LINE23,3.0
18070,1290.0,6.20385459833329e-25,LINE10,3.0
18071,1290.0,-0.07657549472170852,LINE28,3.0
18072,1290.0,3.114983596002241,LINE22,1.0
18073,1290.0,0.0,LINE21,3.0
18074,1290.0,4.987366089043627,LINE7,1.0
18075,1290.0,4.523237484519829,LINE5,1.0
18076,1290.0,1.0225897603191354,LINE1,2.0
18077,1290.0,0.027868045484089284,LINE16,1.0
18078,1290.0,20.045416027505144,LINE2,2.0
18079,1290.0,0.009187556069464463,LINE21,2.0
18080,1290.0,0.0689058419988706,LINE27,2.0
18081,1290.0,0.2859722465741484,LINE44,2.0
18082,1290.0,3.753941209350975e-34,LINE35,3.0
18083,1290.0,-1.7996818511089222e-35,LINE20,1.0
18084,1290.0,0.07379738188249553,LINE10,1.0
18085,1290.0,-0.0011354508228989407,LINE36,3.0
18086,1290.0,0.0,LINE21,1.0
18087,1290.0,4.317899427231387e-06,LINE29,3.0
18088,1290.0,0.0,LINE40,3.0
18089,1290.0,1.5419477283769594,LINE11,2.0
18090,1290.0,1.2603574858678874,LINE45,1.0
18091,1290.0,-2.0679515313817463e-25,LINE4,3.0
18092,1290.0,0.019860296650750748,LINE35,1.0
18093,1290.0,-7.210482347943912e-35,LINE18,2.0
18094,1290.0,-0.15058935351630384,LINE22,3.0
18095,1290.0,3.0227837231395123e-35,LINE47,2.0
18096,1290.0,1.7057305556993836e-42,LINE27,3.0
18097,1290.0,-0.046968260096042,LINE11,3.0
18098,1290.0,5.24793340353986e-32,LINE44,3.0
18099,1290.0,-4.363435030252331e-35,LINE35,2.0
18100,1290.0,3.1121074896263,LINE32,1.0
18101,1290.0,0.0015389426035092419,LINE40,2.0
18102,1290.0,0.0061985151381977344,LINE42,3.0
18103,1290.0,-4.408103815583578e-39,LINE47,3.0
18104,1290.0,2.893883661708498e-29,LINE45,3.0
18105,1290.0,-8.271806124715071e-25,LINE4,2.0
18106,1290.0,3.911436237112606,LINE11,1.0
18107,1290.0,4.807987310462804e-24,LINE33,1.0
18108,1290.0,-6.832560914154546e-38,LINE20,3.0
18109,1290.0,-9.376957160519682e-40,LINE27,1.0
18110,1290.0,3.196309832977802,LINE9,2.0
18111,1290.0,5.453118293464592e-35,LINE43,1.0
18112,1290.0,-4.135903063646759e-25,LINE10,2.0
18113,1290.0,-7.129749983676612e-31,LINE44,1.0
18114,1290.0,-5.134676873826834e-34,LINE17,3.0
18115,1290.0,4.514544829050536e-34,LINE41,3.0
18116,1290.0,7.860020233384368e-34,LINE18,3.0
18117,1290.0,-9.296397073478061e-35,LINE31,1.0
18118,1290.0,1.438540599177545e-34,LINE30,2.0
18119,1290.0,0.011295188323566394,LINE2,3.0
18120,1290.0,3.2062783913028714e-34,LINE42,2.0
18121,1290.0,0.008515166981669934,LINE19,1.0
18122,1290.0,0.03317559807816676,LINE34,1.0
18123,1290.0,0.19685701827873528,LINE47,1.0
18124,1290.0,3.659313914109781e-35,LINE40,1.0
18125,1290.0,3.836685903368418,LINE9,1.0
18126,1290.0,2.066133647192512,LINE22,2.0
18127,1290.0,0.362197289950783,LINE13,1.0
18128,1290.0,-7.031035206747379e-24,LINE33,2.0
18129,1290.0,0.0,LINE25,1.0
18130,1290.0,0.02042712891596359,LINE20,2.0
18131,1290.0,-2.648885576282079e-29,LINE45,2.0
18132,1290.0,-0.2447277973578908,LINE1,3.0
18133,1290.0,-1.4760682563275464e-34,LINE16,2.0
18134,1290.0,0.29315713418636774,LINE12,2.0
18135,1290.0,4.030088495191795,LINE3,1.0
18136,1290.0,0.024151916160483886,LINE17,1.0
18137,1290.0,6.72084247693528e-25,LINE23,2.0
18138,1290.0,0.005172044651214457,LINE25,3.0
18139,1290.0,3.141821639316384,LINE7,2.0
18140,1290.0,3.5730677763745367,LINE3,2.0
18141,1290.0,3.1019272980437013e-24,LINE12,3.0
18142,1290.0,-0.012312585871354045,LINE13,3.0
18143,1290.0,2.067951531408195e-24,LINE12,1.0
18144,1290.0,0.16603479721878142,LINE39,2.0
18145,1290.0,-2.0679515313599057e-24,LINE8,2.0
18146,1290.0,-6.797746077561052e-35,LINE39,1.0
18147,1290.0,0.04442898556092232,LINE38,2.0
18148,1290.0,-2.0679515312339867e-25,LINE8,1.0
18149,1290.0,0.8394920357088933,LINE29,2.0
18150,1290.0,0.7344782486977539,LINE38,1.0
18151,1290.0,2.7191535323221155e-34,LINE46,2.0
18152,1290.0,-1.1425805089992635e-35,LINE26,3.0
18153,1290.0,-7.83907795204613e-36,LINE30,1.0
18154,1290.0,-0.0005485337343502823,LINE38,3.0
18155,1290.0,1.204000088829728e-35,LINE17,2.0
18156,1290.0,0.7136181290647462,LINE14,3.0
18157,1290.0,0.9879664506532989,LINE15,2.0
18158,1290.0,1.2891217241653494,LINE36,1.0
18159,1290.0,-8.440049438904024e-36,LINE14,1.0
18160,1290.0,1.8166971318370748e-34,LINE24,1.0
18161,1290.0,2.4927867594819406,LINE15,1.0
18162,1290.0,4.415252466093689e-06,LINE37,3.0
18163,1290.0,0.05441767156025062,LINE31,3.0
18164,1290.0,4.2458995994301235e-06,LINE29,1.0
18165,1290.0,3.249828620290914e-37,LINE19,3.0
18166,1290.0,7.934733804844293e-34,LINE16,3.0
18167,1290.0,-0.27882217387938313,LINE7,3.0
18168,1290.0,3.038186771815351,LINE28,1.0
18169,1290.0,0.042542359602571564,LINE33,3.0
18170,1290.0,0.2768436413999946,LINE8,3.0
18171,1290.0,0.5556142588916682,LINE37,1.0
18172,1290.0,4.351264110373554e-06,LINE37,2.0
18173,1290.0,0.3783760729478275,LINE5,3.0
18174,1290.0,3.1019272969282806e-24,LINE14,2.0
18175,1290.0,0.0015717672399508437,LINE26,2.0
18176,1290.0,2.823509461190373,LINE5,2.0
18177,1290.0,1.8025030375508957e-34,LINE43,2.0
18178,1290.0,0.01302043756409467,LINE46,1.0
18179,1290.0,-4.0625084764418256e-35,LINE24,2.0
18180,1290.0,-1.4349296274686127e-41,LINE39,3.0
18181,1290.0,0.19131028852209628,LINE23,1.0
18182,1290.0,-2.3739108414856096e-35,LINE26,1.0
18183,1290.0,0.0,LINE46,3.0
18184,1290.0,0.0014911767661832623,LINE32,3.0
18185,1290.0,7.789904144587317e-06,LINE6,3.0
18186,1290.0,-0.0813716164050359,LINE15,3.0
18187,1290.0,32.13808653392064,LINE2,1.0
18188,1290.0,0.2284468067446678,LINE28,2.0
18189,1300.0,9.009576451877423e-35,LINE40,1.0
18190,1300.0,-7.706453835063937e-34,LINE19,3.0
18191,1300.0,1.70778057677324,LINE11,2.0
18192,1300.0,0.12188755697738686,LINE8,3.0
18193,1300.0,0.10568920010982101,LINE13,1.0
18194,1300.0,-0.07284624453814939,LINE11,3.0
18195,1300.0,0.010719559948226778,LINE20,2.0
18196,1300.0,-4.941014179528862e-34,LINE16,3.0
18197,1300.0,0.0,LINE25,1.0
18198,1300.0,2.1207795891251915,LINE22,2.0
18199,1300.0,4.135903062688778e-24,LINE33,2.0
18200,1300.0,0.0015721988542301113,LINE26,2.0
18201,1300.0,0.1519604441318538,LINE47,1.0
18202,1300.0,1.1319950378162291,LINE9,1.0
18203,1300.0,0.023431945495897326,LINE36,1.0
18204,1300.0,0.7351002594530438,LINE32,1.0
18205,1300.0,0.016655073200254587,LINE34,1.0
18206,1300.0,0.164098266298056,LINE12,2.0
18207,1300.0,-0.8021571482511396,LINE2,3.0
18208,1300.0,0.008862591707108557,LINE42,3.0
18209,1300.0,0.03314862955837897,LINE5,3.0
